					max_d_1 	 mean_d_1 	 max_plane_d_1 	 mean_plane_d_1 	 max_d_2 	 mean_d_2 	 max_plane_d_2 	 mean_plane_d_2


data1
mean80_max20		4.317400 	 2.084234  	  3.349949    	    0.970049    	 4.787291 	 1.999078 	   4.191171 	   0.757211
mean75_max25		4.394269 	 2.126879  	  3.178450    	    1.014305    	 4.598930 	 2.220336 	   3.222574 	   1.075733
mean70_max30		4.467989 	 2.296265  	  3.162280    	    1.292800    	 4.293339 	 2.191025 	   2.961125 	   1.156946
mean60_max40		5.404082 	 2.155744  	  3.144206    	    1.121047    	 5.404082 	 2.155744 	   3.144206 	   1.121047
mean50_max50		4.234644 	 2.254051  	  2.848946    	    1.226875    	 4.814257 	 2.236022 	   2.909422 	   1.189019
mean40_max60		4.106292 	 2.305821  	  3.007425    	    1.333394    	 4.106292 	 2.305821 	   3.007425 	   1.333394
mean30_max70		4.586085 	 2.333185  	  3.847372    	    1.331718    	 4.411106 	 2.470416 	   3.366829 	   1.558883
mean20_max80		4.119303 	 2.217369  	  2.863493    	    1.225984    	 4.568931 	 2.317466 	   3.715669 	   1.407245
mean10_max90		4.068465 	 2.337777  	  2.845912    	    1.344278    	 4.264961 	 2.312230 	   2.833307 	   1.345998

data62
mean100_max0		5.378867 	 1.997820  	  4.755131    	    0.684441    	 5.253082 	 1.996155 	   4.762286 	   0.686356
mean90_max10		4.962554 	 1.992469  	  4.510667    	    0.699760    	 4.962554 	 1.992469 	   4.510667 	   0.699760
mean80_max20		4.857611 	 2.003641  	  4.200023    	    0.753648    	 4.857611 	 2.003641 	   4.200023 	   0.753648
mean75_max25		4.304795 	 2.160169  	  3.119005    	    1.063094    	 4.304795 	 2.160169 	   3.119005 	   1.063094
mean70_max30		5.218268 	 2.117606  	  3.558565    	    0.985551    	 4.725885 	 2.195072 	   2.909994 	   1.212435
mean60_max40		7.399909 	 4.200003  	  6.945785    	    3.622033    	 4.089923 	 2.266625 	   2.793862 	   1.280905
mean50_max50		5.344644 	 2.288776  	  3.286582    	    1.332065    	 5.344644 	 2.288776 	   3.286582 	   1.332065
mean40_max60		4.815592 	 2.217992  	  3.532127    	    1.200383    	 5.730516 	 2.495549 	   5.454016 	   1.603623
mean30_max70		4.215943 	 2.284471  	  2.640729    	    1.311200    	 4.816737 	 2.288326 	   2.683647 	   1.317470
mean20_max80		4.401773 	 2.228640  	  2.857262    	    1.216816    	 4.401773 	 2.228640 	   2.857262 	   1.216816
mean10_max90		4.086408 	 2.338909  	  2.654167    	    1.376016    	 4.868941 	 2.285213 	   3.014773 	   1.294014

data63
mean100_max0		5.146931 	 1.968816  	  4.700905    	    0.676893    	 5.199945 	 1.969246 	   4.715804 	   0.676989
mean90_max10		5.384013 	 1.995129  	  3.798506    	    0.746237    	 4.604976 	 2.013628 	   3.578770 	   0.803128
mean80_max20		4.126073 	 2.085533  	  2.509747    	    0.959054    	 5.259158 	 2.052772 	   3.051426 	   0.854422
mean75_max25		4.034911 	 2.119663  	  2.840119    	    0.939938    	 3.868016 	 2.062015 	   2.581563 	   0.940299
mean70_max30		4.174823 	 2.287239  	  3.187264    	    1.173008    	 3.693888 	 2.062094 	   2.637269 	   0.944894
mean60_max40		3.800412 	 2.107761  	  2.465719    	    1.066119    	 3.950522 	 2.115537 	   2.396604 	   1.022402
mean50_max50		4.723571 	 2.250324  	  2.569125    	    1.251595    	 4.723571 	 2.250324 	   2.569125 	   1.251595
mean40_max60		4.023985 	 2.099551  	  2.418065    	    1.027535    	 3.864275 	 2.113578 	   2.534829 	   1.011628
mean30_max70		4.308946 	 2.486250  	  3.250699    	    1.515516    	 4.991772 	 2.149655 	   2.743533 	   1.155903
mean20_max80		4.206240 	 2.387336  	  3.444072    	    1.485602    	 4.206240 	 2.387336 	   3.444072 	   1.485602
mean10_max90		4.096622 	 2.197842  	  2.419240    	    1.205507    	 3.968288 	 2.257624 	   2.885723 	   1.247354

data64
mean100_max0		5.011832 	 1.957177  	  4.753841    	    0.676585    	 5.011832 	 1.957177 	   4.753841 	   0.676585
mean90_max10		4.973050 	 2.023822  	  4.040252    	    0.767385    	 4.875010 	 2.038179 	   3.834517 	   0.772483
mean80_max20		4.329592 	 2.049825  	  2.752714    	    0.874345    	 4.075101 	 2.098782 	   2.536681 	   0.974214
mean75_max25		3.916280 	 2.093651  	  2.508810    	    0.962835    	 4.455271 	 2.062724 	   2.867316 	   0.887351
mean70_max30		4.416864 	 2.025499  	  3.154292    	    0.840892    	 4.442173 	 2.080347 	   3.507903 	   0.939901
mean60_max40		6.347148 	 2.279358  	  5.804271    	    1.308860    	 4.324695 	 2.178570 	   2.472022 	   1.106132
mean50_max50		4.093586 	 2.171969  	  2.484707    	    1.136697    	 4.443414 	 2.346671 	   3.604209 	   1.249163
mean40_max60		3.728920 	 2.110954  	  2.439257    	    1.042838    	 5.983402 	 2.103762 	   4.579232 	   0.983788
mean30_max70		4.395882 	 2.320172  	  3.288374    	    1.257462    	 5.153505 	 2.689763 	   4.116108 	   1.778832
mean20_max80		5.622273 	 2.806284  	  4.857928    	    1.954234    	 4.685056 	 2.245357 	   2.419633 	   1.303333
mean10_max90		4.069865 	 2.247642  	  2.853909    	    1.270676    	 4.163234 	 2.372176 	   2.902929 	   1.462065

data65
mean100_max0		4.984301 	 1.970395  	  4.756995    	    0.676685    	 5.045118 	 1.967017 	   4.733569 	   0.676547
mean90_max10		4.545100 	 1.982655  	  3.505514    	    0.773136    	 4.750275 	 2.021579 	   3.615057 	   0.766640
mean80_max20		3.924907 	 2.051101  	  2.627118    	    0.914518    	 3.869248 	 2.060299 	   2.943230 	   0.879002
mean75_max25		4.640589 	 2.073861  	  3.066530    	    0.897779    	 4.033746 	 2.067087 	   2.675198 	   0.898252
mean70_max30		3.797883 	 2.095760  	  2.647551    	    0.920688    	 4.583794 	 2.277103 	   3.496510 	   1.109104
mean60_max40		4.254659 	 2.087901  	  3.238995    	    0.952779    	 4.254659 	 2.087901 	   3.238995 	   0.952779
mean50_max50		4.603983 	 2.274383  	  3.769698    	    1.093360    	 6.363946 	 2.757560 	   5.719733 	   1.896995
mean40_max60		4.892156 	 2.172492  	  2.778709    	    1.140449    	 4.892156 	 2.172492 	   2.778709 	   1.140449
mean30_max70		5.640530 	 2.897228  	  4.867332    	    2.101077    	 4.273976 	 2.378556 	   2.805333 	   1.484746
mean20_max80		4.324426 	 2.321660  	  2.924361    	    1.369956    	 4.668814 	 2.262494 	   2.534898 	   1.282086
mean10_max90		3.951151 	 2.139074  	  2.377678    	    1.065497    	 3.951151 	 2.139074 	   2.377678 	   1.065497

data66
mean100_max0		5.145632 	 1.969273  	  4.725797    	    0.677246    	 4.987583 	 1.964853 	   4.734810 	   0.676526
mean90_max10		5.199029 	 1.999248  	  3.881416    	    0.758444    	 4.334971 	 2.009218 	   3.317138 	   0.791267
mean80_max20		4.378002 	 2.036952  	  2.940147    	    0.863681    	 4.718169 	 2.182730 	   3.493072 	   1.008184
mean75_max25		7.090049 	 2.131152  	  6.559767    	    0.995626    	 7.090049 	 2.131152 	   6.559767 	   0.995626
mean70_max30		6.887247 	 2.133746  	  5.554188    	    1.012800    	 6.887247 	 2.133746 	   5.554188 	   1.012800
mean60_max40		4.002934 	 2.122790  	  2.500204    	    1.022562    	 4.002934 	 2.122790 	   2.500204 	   1.022562
mean50_max50		5.360531 	 2.847398  	  4.067034    	    2.025945    	 4.531771 	 2.447686 	   3.313474 	   1.484453
mean40_max60		6.198804 	 2.966283  	  5.749275    	    2.235794    	 6.606205 	 3.766295 	   6.306188 	   3.185541
mean30_max70		5.984011 	 3.077991  	  5.277943    	    2.313787    	 6.463960 	 3.585922 	   5.752343 	   2.945453
mean20_max80		5.287141 	 2.523994  	  4.111193    	    1.558835    	 7.207167 	 4.096334 	   6.726584 	   3.542139
mean10_max90		6.171002 	 3.352828  	  5.644212    	    2.660321    	 5.857537 	 3.142109 	   5.395950 	   2.391266

data67
mean100_max0		5.123115 	 1.958745  	  4.697847    	    0.675885    	 5.158389 	 1.957741 	   4.719950 	   0.676385
mean90_max10		4.466866 	 2.000018  	  3.357142    	    0.784999    	 5.507388 	 2.022747 	   4.144080 	   0.774797
mean80_max20		3.789635 	 2.113544  	  2.444507    	    1.019897    	 4.153508 	 2.126912 	   2.739469 	   0.996148
mean75_max25		4.772151 	 2.175640  	  3.482316    	    0.975628    	 5.035764 	 2.445985 	   4.399523 	   1.446873
mean70_max30		4.427721 	 2.279370  	  3.798033    	    1.204279    	 4.683772 	 2.220236 	   3.850387 	   1.110244
mean60_max40		4.649896 	 2.362578  	  3.577545    	    1.253299    	 5.170041 	 2.507078 	   3.909301 	   1.542668
mean50_max50		4.356301 	 2.236930  	  3.193044    	    1.171188    	 4.579456 	 2.328636 	   3.838902 	   1.247235
mean40_max60		5.065001 	 2.361637  	  3.561756    	    1.327915    	 4.573396 	 2.343553 	   3.880126 	   1.286104
mean30_max70		4.615954 	 2.514134  	  3.487812    	    1.525970    	 4.615954 	 2.514134 	   3.487812 	   1.525970
mean20_max80		3.696638 	 2.096045  	  2.408871    	    1.038750    	 3.988429 	 2.071892 	   2.518467 	   0.984508
mean10_max90		4.624708 	 2.360408  	  4.192779    	    1.350887    	 4.581206 	 2.313154 	   3.328832 	   1.290767
